フィアナの女神 エーヴェル,Eyvel: B10-009R Fire Emblem 0 Cipher Mint FE Booster Series 10 Thracia 776
蘇る美しき舞 ラーラ,Lara: B10-026R Fire Emblem 0 Cipher Mint FE Booster Series 10 Thracia 776
風に導かれた少年 アスベル,Asvel: B10-027R Fire Emblem 0 Cipher Mint FE Booster Series 10 Thracia 776
疾黒の剣客 シヴァ,Shiva: B10-029R Fire Emblem 0 Cipher Mint FE Booster 10 Thracia 776 Heroes
月と星の剣士 マリータ,Mareeta: B10-033R Fire Emblem 0 Cipher Mint FE Booster Series 10 Thracia 776
カリスマの騎士 デルムッド,
風の聖戦士 セティ,Ced B10-046R Fire Emblem 0 Cipher Booster 10 Mint FE Heroes Thracia 776
在るべき路の果てに シグレ,
泡沫の歌姫 アクア,Azura B10-061R Fire Emblem 0 Cipher Booster 10 Mint FE Heroes If Fates
フォックス・イン・ブラック キヌ,
六代目サイゾウ グレイ,Asugi: B10-066R Fire Emblem 0 Cipher Mint FE Booster Series 10 Awakening
逆転勝利の予行練習 オフェリア,Ophelia: B10-076R Fire Emblem 0 Cipher Mint FE if Fates Heroes
白妙の狼娘 ベロア,Velouria: B10-082R Fire Emblem 0 Cipher Booster Part 10 Mint FE If Fates
金色の笑顔 シャロン,
闇衣の魔道騎士 ブルーノ,Bruno B10-095R Fire Emblem 0 Cipher Booster 10 Mint FE Heroes
聖なる雷剣の姫 エイリーク,Eirika: B11-002R Fire Emblem 0 Cipher Mint Booster Series 11 Echoes
熱き炎槍の王子 エフラム,Ephraim: B11-005R Fire Emblem 0 Cipher Mint FE Heroes Booster Part 11
泣き撃ちの狙撃手 ネイミー,Neimi: B11-013R Fire Emblem 0 Cipher Mint FE Booster Series 11 Sacred Stones
策謀の王子 ヒーニアス,Innes: B11-032R Fire Emblem 0 Cipher Mint FE Booster Series 11 Sacred Stones
砂漠の虎 ジスト,Gerik: B11-034R Fire Emblem 0 Cipher Mint FE Booster Series 11 Sacred Stones
光の聖王女 ラーチェル,L'Arachel B11-036R Fire Emblem 0 Cipher Mint Booster 11 FE Sacred Stones Heroes
無垢なる竜人 ミルラ,Myrrh B11-041R Fire Emblem 0 Cipher Mint Booster 11 FE Sacred Stones Heroes
魔に冒されし清心 リオン,Lyon: B11-045R Fire Emblem 0 Cipher Mint FE Booster Series 11 Sacred Stones
見つめる黒翼 エフィ,Faye B11-055R Fire Emblem 0 Cipher Mint Booster 11 FE Echoes Heroes
光輝なる騎士道 クレーベ,Clive: B11-058R Fire Emblem 0 Cipher Mint FE Booster Series 11 Echoes
究極の聖女 ジェニー,Genny B11-066R Fire Emblem 0 Cipher Mint Booster 11 FE Echoes Heroes
金色の豪将 バルボ,Valbar: B11-067R Fire Emblem 0 Cipher Mint FE Booster Series 11 Echoes
絆の聖君主 クロム,
希望の英雄王 マルス,Marth: B11-090R Fire Emblem 0 Cipher Mint FE Booster Series 11
眠る宝への嗅覚 アンナ,
草原の凜風 リン,
明けぬ慟哭の夜 グレイル,Greil B12-006R Fire Emblem 0 Cipher FE Heroes Booster 12 Path Radiance
紅の聖騎士 ティアマト,Titania B12-013R Fire Emblem 0 Cipher Mint FE Booster 12 Radiant Dawn Heroes
活路を開く賢風 セネリオ,Soren B12-014R Fire Emblem 0 Cipher FE Heroes Booster 12 Path Radiance
火消し フォルカ,Volke : B12-019R Fire Emblem 0 Cipher FE Booster 12 Path Radiance
運命に立ち向かう弓 ステラ,Astrid B12-021R Fire Emblem 0 Cipher FE Heroes Booster 12 Path Radiance
獅子の末裔 ソーンバルケ,Stefan B12-025R Fire Emblem 0 Cipher FE Heroes Booster 12 Path Radiance
クリミア女王 エリンシア,Elincia : B12-032R Fire Emblem 0 Cipher FE Booster 12 Path Radiance
デイン王 アシュナード,Ashnard B12-043R Fire Emblem 0 Cipher FE Heroes Booster 12 Path Radiance
覚醒めし正義 クロム,Chrom B12-051R Fire Emblem 0 Cipher FE Heroes Booster 12 Awakening
未来を望む聖眼 ルキナ,Lucina B12-053R Fire Emblem 0 Cipher Mint FE Booster 12 Awakening Heroes
高潔なる白刃 サイリ,Sayri B12-061R Fire Emblem 0 Cipher NM FE awakening Heroes
救世の神竜 ナーガ,Naga B12-073R Fire Emblem 0 Cipher FE Heroes Booster 12 If Fates
望郷の黒太子 アレス,Ares B12-080R Fire Emblem 0 Cipher FE Heroes Booster 12 Holy War
託された想い ナンナ,Nanna B12-082R Fire Emblem 0 Cipher Mint FE Booster 12 Thracia 776 Heroes
光の血を引く騎士 シグルド,Sigurd B12-083R Fire Emblem 0 Cipher NM FE Genealogy of the Holy War Heroes
凄腕の傭兵騎士 ベオウルフ,Beowulf B12-085R Fire Emblem 0 Cipher FE Heroes Booster 12 Holy War
影に捧ぐ挽歌 マシュー,
運命の遭逢 ニニアン,Ninian B13-027R Fire Emblem 0 Cipher Mint FE Booster 13 Blazing Blade Heroes
「生きた伝説」の弟子 パント,Pent: B13-029R Fire Emblem 0 Cipher Mint FE Heroes
溢れる愛の弓 ルイーズ,
「剣魔」と恐れられし男 カレル,Karel: B13-033R Fire Emblem 0 Cipher Mint FE Booster Series 13 Blazing Blade
「剣姫」とうたわれし女 カアラ,Karla: B13-041R Fire Emblem 0 Cipher Mint FE Booster Series 13 Blazing Blade
弔いの剣狼 ロイド,Lloyd: B13-043R Fire Emblem 0 Cipher Mint FE Blazing Blade Heroes
闇に咲く黒花 ソーニャ,Sonia B13-045R Fire Emblem 0 Cipher Mint FE Booster 13 Echoes Heroes
巧槍の黒豹 アベル,
闘剣の猛牛 カイン,Cain: B13-060R Fire Emblem 0 Cipher Mint FE Heroes
アリティアの守護神 ドーガ,Draug: B13-064R Fire Emblem 0 Cipher Mint FE Heroes
危機に駆けつける弓 ノルン,
気高き愛の聖女 レナ,Lena B13-070R Fire Emblem 0 Cipher FE Heroes Booster 13 Mystery of
貫く金の意思 アルフォンス,Alfonse B13-084R Fire Emblem 0 Cipher Mint FE Booster 13 Heroes
異界の大英雄 エクラ,Kiran B13-088R Fire Emblem 0 Cipher Mint Mystery of FE Booster 13 Heroes
地を薙ぐ炎剣 レーヴァテイン,Laevatein B13-095R Fire Emblem 0 Cipher Booster 13 FE Heroes
封剣の聖騎士 クロム,Chrom B14-004R Fire Emblem 0 Cipher Booster 14 FE Heroes Awakening
美しき天才翔騎 ティアモ,Cordelia: B14-010R Fire Emblem 0 Cipher Mint FE Booster Series 14 Awakening
時の迷い子 マーク(男),Morgan (Male) B14-014R Fire Emblem 0 Cipher Booster 14 FE Heroes Awakening
伝説を作る者…その名は ウード,Owain B14-016R Fire Emblem 0 Cipher Booster 14 FE Heroes Awakening
天才の血を引く少女 セレナ,Severa B14-029R Fire Emblem 0 Cipher Booster 14 FE Heroes Awakening
小さな頑張り屋 ンン,Nah B14-032R Fire Emblem 0 Cipher Mint Booster 14 FE Awakening Heroes
邪竜を崇める邪術師 ファウダー,Validar:  B14-042R Fire Emblem 0 Cipher Booster Part 14 Mint FE Heroes
新たなる覚醒 蒼井 樹,Itsuki Aoi B14-044R Fire Emblem 0 Cipher Mint FE Booster Series 14 Tokyo Mirage
白き竜血を引く王子 リョウマ,Ryoma:  B14-056R Fire Emblem 0 Cipher Booster Part 14 Mint FE Heroes
青雲に舞う紅姫 ヒノカ,Hinoka: B14-058R Fire Emblem 0 Cipher Mint FE Booster Series 14 If Fates
光矢風弓の王子 タクミ,Takumi B14-060R Fire Emblem 0 Cipher Booster 14 FE Heroes If Fates
寿ぐ桜花の巫女 サクラ,Sakura B14-062R Fire Emblem 0 Cipher Booster 14 FE Heroes If Fates
父の魂を継ぐ者 アイク,Ike B14-076R Fire Emblem 0 Cipher Mint FE Booster 14 Radiant Dawn Heroes
神懸かりの一射 シノン,Shinon: B14-091R Fire Emblem 0 Cipher Booster Part 14 Mint FE Heroes
真実の愛を求めて ガトリー,Gatrie B14-093R Fire Emblem 0 Cipher Booster 14 FE Heroes Path Radiance
勝負！勝負！また勝負！ ワユ,Mia: B14-096R Fire Emblem 0 Cipher Booster Part 14 Mint FE Heroes
世界を導く英雄 マルス,Marth B15-001R Fire Emblem 0 Cipher Mint Mystery of FE Booster 15 Heroes
もう一人の英雄 クリス(男),Kris (Male) B15-003R Fire Emblem 0 Cipher Mint Mystery of FE Booster 15 Heroes
明紅の竜騎 エスト,
蒼閃の竜騎 カチュア,Catria B15-020R  Fire Emblem 0 Cipher Mint Mystery of FE Heroes
翠風の竜騎 パオラ,Palla B15-022R Fire Emblem 0 Cipher Mint Mystery of FE Heroes Booster 15
落日の将姫 シーマ,Sheena B15-035R Fire Emblem 0 Cipher Booster 15 FE Heroes Mystery of
伝説を携えし王女 エリス,Elice B15-038R Fire Emblem 0 Cipher Mint FE Mystery of Heroes
新たなる開花 織部 つばさ,
黒き竜血を引く王子 マークス,Xander B15-054R Fire Emblem 0 Cipher Mint FE Booster 15 If Fates Heroes
夜天に踊る妖姫 カミラ,
闇駆冷魔の王子 レオン,Leo B15-058R Fire Emblem 0 Cipher Booster 15 FE Heroes If Fates
穢れなき彩花の姫 エリーゼ,Elise B15-060R Fire Emblem 0 Cipher Booster 15 FE Heroes If Fates
地神に連なる王子 キュアン,Quan B15-080R Fire Emblem 0 Cipher Mint FE Booster 15 Holy War Heroes
盟友の誓い セリス,Seliph B15-084R Fire Emblem 0 Cipher Mint FE Booster 15 Holy War Heroes
ターラに咲く花 リノアン,
トラキア王 トラバント,Travant B15-095R Fire Emblem 0 Cipher Mint FE Booster 15 Holy War Heroes
父譲りの魔才 クラリーネ,
陽気な踊り子 ララム,
母譲りの弓才 クレイン,
久遠なる笑顔 ファ,Fae: Eternal Smile B16-031R Fire Emblem 0 Cipher Series 16 Mint FE Heroes
報国の黒竜騎 ゲイル,Gale B16-036R Fire Emblem 0 Cipher Series 16 Mint FE Heroes
暗闇の巫女 イドゥン,Idunn B16-038R Fire Emblem 0 Cipher Mint FE Booster 16 Binding Blade
聖なる魂をもつ少女 セリカ,Celica B16-042R Fire Emblem 0 Cipher Booster 16 FE Heroes Echoes
叡智の道を極めし者 ボーイ,Boey B16-046R Fire Emblem 0 Cipher Mint FE Booster Series 16 Echoes Heroes
二つの顔を持つ王子 コンラート,Conrad B16-060R Fire Emblem 0 Cipher Booster Card FE Echoes
楽園を夢見た女神 ミラ,Mila: B16-064R Fire Emblem 0 Cipher Mint FE Booster Series 16 Echoes
成長する焔 トパック,Tormod B16-073R Fire Emblem 0 Cipher Mint FE Booster 16 Radiant Dawn Heroes
祖国を愛する闘槍 ネフェニー,Nephenee B16-079R Fire Emblem 0 Cipher Series 16 Mint FE Path Radiance
帝国随一の将 ゼルギウス,Zelgius B16-084R Fire Emblem 0 Cipher Mint FE Booster 16 Radiant Dawn Heroes
世界を裁く女神 アスタルテ,Ashera: World-Judging Goddess B16-088R Fire Emblem 0 Cipher Series 16 Mint FE
塵殺の魔女 スラシル,
大いなる皇女 ヴェロニカ,Veronica B16-100R Fire Emblem 0 Cipher Mint FE Booster 16 Heroes
王国弓騎士団の隊長 ジョルジュ,Jeorge: B17-009R Fire Emblem 0 Cipher Mint FE Series 17 Mystery of
力を振るう決意 アルム,Alm B17-013R Fire Emblem 0 Cipher Mint FE Booster 17 Echoes Heroes
世界を救う決意 セリカ,Celica: B17-015R Fire Emblem 0 Cipher Mint FE Series 17 Echoes
飛び跳ねバトルシスター リズ,Lissa B17-022R Fire Emblem 0 Cipher Booster 17 FE Heroes Awakening
ハリウッドをぶっ飛ばせ！ 弓弦 ...,Eleanora Yumizuru B17-030R Fire Emblem 0 Cipher Mint FE Tokyo Mirage
光射す彼方へ カムイ(女),Corrin Female B17-033R Fire Emblem 0 Cipher Mint FE Booster 17 If Fates Heroes
純粋無垢な愛妹 サクラ,Sakura B17-037R Fire Emblem 0 Cipher Mint If Fates FE Heroes Booster 17
譬え闇に堕ちるとも カムイ(男),Corrin (Male):B17-047R Fire Emblem 0 Cipher Mint FE Series 17 If Fates
天真爛漫な愛妹 エリーゼ,
神に祝福されし将 アイク,
ミカヤの守護者 サザ,Sothe: B17-067R Fire Emblem 0 Cipher Mint FE Series 17 Path of Radiance
甘く切ない贈り物 リリーナ,Lilina B17-077R Fire Emblem 0 Cipher Booster 17 FE Heroes Binding Blade
決戦に挑む勇騎士 エリウッド,Eliwood B17-082R Fire Emblem 0 Cipher Booster 17 FE Heroes Blazing Blade
消えぬ暖かな想い ニノ,Nino B17-084R Fire Emblem 0 Cipher Booster 17 FE Heroes Blazing Blade
暗黒を秘めし炎 アルヴィス,Arvis B17-105R Fire Emblem 0 Cipher Booster 17 FE Heroes Holy War
父に捧ぐ勝利 リーフ,Leif B17-106R Fire Emblem 0 Cipher Booster 17 FE Heroes Holy War Thracia 776
シャイニング・ファルコン エマ,Emma B17-114R Fire Emblem 0 Cipher Booster 17 FE Heroes
ダークネス・キャスター シェイド,Shade B17-115R Fire Emblem 0 Cipher Mint FE Booster 17 Heroes
大貴族の誇りと共に フェルディナント,
籠城の達人 ベルナデッタ,Bernadetta B18-012R Fire Emblem 0 Cipher Mint FE Booster 18 Three Houses Heroes
魅惑の魔道使い ドロテア,
高みを目指す刃 フェリクス,Felix: B18-023R Fire Emblem 0 Cipher Mint FE Booster Series 18 Three Houses
柔らかく包む聖笑 メルセデス,
育ち続ける筋肉 ラファエル,Raphael: B18-035R Fire Emblem 0 Cipher Mint FE Booster Series 18 Three Houses
甘え上手なお嬢様 ヒルダ,Hilda: B18-043R Fire Emblem 0 Cipher Mint FE Booster Series 18 Three Houses
「壊刃」と呼ばれし騎士 ジェラルト,Jeralt: B18-048R Fire Emblem 0 Cipher Mint FE Booster Series 18 Three Houses
闇稼業の報酬 ガイア,
竜と友達の勇者 グレゴ,
千歳を超える幼子 ノノ,Nowi: B18-064R Fire Emblem 0 Cipher Mint FE Booster Series 18 Awakening
アブソリュート・カワイイ！ 黒...,Kurono Mua: B18-072R Fire Emblem 0 Cipher Mint FE Booster Series 18 Tokyo Mirage
天かける蛇竜姫 ターナ,Tana: B18-081R Fire Emblem 0 Cipher Mint FE Booster Series 18 Sacred Stones
艶美の舞 テティス,Tethys: B18-094R Fire Emblem 0 Cipher Mint FE Booster Series 18 Sacred Stones
策謀の弓騎士 ヒーニアス,Innes: B18-095R Fire Emblem 0 Cipher Mint FE Booster Series 18 Sacred Stones
残虐非道の「月長石」 ヴァルター,
眠れる紋章学者 リンハルト,Linhardt : B19-009R Fire Emblem 0 Cipher FE Booster Series 19 Three Houses
永遠の引き籠もり ベルナデッタ,
神秘の歌姫 ドロテア,Dorothea : B19-015R Fire Emblem 0 Cipher FE Booster Series 19 Three Houses
精霊の鳥の王姫 ペトラ,Petra : B19-017R Fire Emblem 0 Cipher FE Booster Series 19 Three Houses
騎士の国の王子 ディミトリ,Dimitri : B19-024R Fire Emblem 0 Cipher FE Booster Series 19 Three Houses
「至情」の騎士 シルヴァン,Sylvain B19-025R Fire Emblem 0 Cipher Mint FE Booster 19 Three Houses Heroes
新世界への鏑矢 クロード（フォドラ）,Claude B19-030R Fire Emblem 0 Cipher FE Booster Series 19 Three Houses
羽ばたく静謐の心 マリアンヌ,Marianne B19-034R Fire Emblem 0 Cipher Mint FE Booster 19 Three Houses Heroes
固い！強い！勇ましい！ アーダン,Arden B19-057R Fire Emblem 0 Cipher FE Booster Series 19 Genealogy Holy War
友情に篤き槍王子 キュアン,Quan B19-058R Fire Emblem 0 Cipher FE Booster Series 19 Genealogy Holy War
悲劇に抗う聖女 エーディン,Aideen B19-061R Fire Emblem 0 Cipher FE Booster Series 19 Genealogy Holy War
踊る心の雷魔戦士 ティルテュ,
穏やかな剣豪 スカサハ,Ulster : B19-074R Fire Emblem 0 Cipher FE Booster Series 19 Genealogy Holy War
義に殉ずる魔剣王 エルトシャン,
神雷の継承者 イシュタル,Ishtar : B19-094R Fire Emblem 0 Cipher FE Booster Series 19 Genealogy Holy War
暗黒神の生まれ変わり ユリウス,Julius : B19-096R Fire Emblem 0 Cipher FE Booster Series 19 Genealogy Holy War
「白夜」を受け継ぎし姫 カンナ（女）,Kana (Female) B20-006R  Fire Emblem 0 Cipher Mint If Fates FE Heroes
「暗夜」を受け継ぎし王子 カン...,Kana (Male) B20-008R  Fire Emblem 0 Cipher Mint If Fates FE Heroes
世界を慈愛で包む姫 サクラ,Sakura B20-012R  Fire Emblem 0 Cipher Mint If Fates FE Heroes
爆炎の勇者 サイゾウ,Saizo B20-014R  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
叫声を奏でる女大夫 ユウギリ,Reina B20-018R  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
おもてなしプリンセス エリーゼ,Elise B20-025R  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
キリング・クノイチ ピエリ,Peri B20-027R  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
トラブル・イズ・マイライフ ハロルド,Arthur (Nohr) B20-029R  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
敬虔なる聖少女 ローラ,Laura B20-062R  Fire Emblem 0 Cipher Mint Booster 20 Path Radiance FE Heroes
優声の白翼姫 リアーネ,
勇心の白翼王子 リュシオン,Reyson B20-075R  Fire Emblem 0 Cipher Mint Booster 20 Path Radiance FE Heroes
クリミアの白き刃 ルキノ,Lucia B20-080R  Fire Emblem 0 Cipher Mint Booster 20 Path Radiance FE Heroes
クリミアの碧き槍 ジョフレ,Geoffrey B20-083R  Fire Emblem 0 Cipher Mint Booster 20 Path Radiance FE Heroes
女神に愛されし乙女 ミスト,Mist B20-085R  Fire Emblem 0 Cipher Mint Booster 20 Path Radiance FE Heroes
邪神の力を得し狂王 アシュナード,Ashnard B20-091R  Fire Emblem 0 Cipher Mint Booster 20 Path Radiance FE Heroes
蒼き炎の紋章 メダリオン,Medallio B20-098R  Fire Emblem 0 Cipher Mint Booster 20 Path Radiance FE Heroes
獅子の守護者 ドゥドゥー,Dedue B21-004R Fire Emblem 0 Cipher FE Mint Booster 21 Three Houses
正義の一矢 アッシュ,
「清廉」の騎士 イングリット,Ingrid B21-014R Fire Emblem 0 Cipher FE Mint Booster 21 Three Houses
フォドラの未来を背負う者 ローレンツ,Lorenz B21-019R Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
光闇を極めし魔匠 リシテア,Lysithea B21-024R Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
「壊刃」の再臨 レオニ?,
不退転の皇女 エーデルガルト,Edelgard B21-031R Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
セイロス騎士団の名射手 シャミア,
草原を愛する刀姫 リン,Lyn B21-054R Fire Emblem 0 Cipher FE Mint Booster Series 21 Blazing Blade
立派な翔騎を目指して フロリーナ,Florina B21-056R Fire Emblem 0 Cipher FE Mint Booster Series 21 Blazing Blade
オスティア侯 ヘクトル,
ずっと兄様のそばに・・・ プリシラ,Priscilla B21-065R Fire Emblem 0 Cipher FE Mint Booster Series 21 Blazing Blade
国境なき騎士 ヒース,Heath B21-069R Fire Emblem 0 Cipher FE Mint Booster Series 21 Blazing Blade
果てなき剣の求道者 フィル,Fir B21-081R Fire Emblem 0 Cipher FE Mint Booster Series 21 Binding Blade
妖精郷の槍姫 シャロン,Sharena B21-094R Fire Emblem 0 Cipher FE Mint Booster Series 21 Heroes
夢魘の使者 スカビオサ,Triandra B21-096R Fire Emblem 0 Cipher FE Mint Booster Series 21 Heroes
世界を愛で繋ぐ翼 シーダ,Caeda B22-015R Fire Emblem 0 Cipher FE Booster Series 22 Mystery of
もう一人の英雄 クリス（女）,Kris Female B22-020R Fire Emblem 0 Cipher FE Booster Series 22 Mystery of
蘇りし暗黒竜 メディウス,Medeus B22-022R Fire Emblem 0 Cipher FE Booster Series 22 Mystery of
赤き炎の司祭 サイアス,Saias B22-038R Fire Emblem 0 Cipher FE Booster Series 22 Thracia 776 Heroes
三竜将の奸将 ナーシェン,Narcian B22-042R Fire Emblem 0 Cipher FE Booster Series 22 Binding Blade Heroes
闇からの予見 ノール,Knoll B22-047R Fire Emblem 0 Cipher FE Booster Series 22 Sacred Stones Heroes
蒼炎の軍師 セネリオ,Soren B22-051R Fire Emblem 0 Cipher FE Booster Series 22 Radiant Dawn Heroes
究みを目指す剣聖 ワユ,Mia B22-053R Fire Emblem 0 Cipher FE Booster Series 22 Radiant Dawn Heroes
希望の未来へ歩む姫 ルキナ,Lucina B22-062R Fire Emblem 0 Cipher FE Booster Series 22 Awakening Heroes
白天を翔ける姫武者 ヒノカ,Hinoka B22-074R Fire Emblem 0 Cipher FE Booster Series 22 If Fates Heroes
深闇を駆ける魔王子 レオン,Leo B22-081R Fire Emblem 0 Cipher FE Booster Series 22 If Fates Heroes
春めく皇女 ヴェロニカ,Veronica B22-087R Fire Emblem 0 Cipher FE Booster Series 22 Heroes
覇を唱えし皇帝 エーデルガルト,Edelgard B22-090R Fire Emblem 0 Cipher FE Booster Series 22 Three Houses Heroes
修羅となりし騎士王 ディミトリ,Dimitri B22-092R Fire Emblem 0 Cipher FE Booster Series 22 Three Houses Heroes
神算鬼謀の盟主 クロード（フォドラ）,Claude B22-094R Fire Emblem 0 Cipher FE Booster Series 22 Three Houses Heroes
アガルタの暗殺者 クロニエ,Kronya B22-100R Fire Emblem 0 Cipher FE Booster Series 22 Heroes
嵐を呼ぶ小学生 源 まもり,Mamori B22-102R Fire Emblem 0 Cipher #FE Booster 22 Tokyo Mirage Heroes
それぞれの道へ アル,Al B22-107R Fire Emblem 0 Cipher FE Booster Series 22 Binding Blade Heroes
運命を変えるために ルキナ,Lucina B18-101HR Fire Emblem 0 Cipher Booster 18 FE Three Houses Heroes
清く優しき雷 エイリーク,Eirika: B18-102HR Fire Emblem 0 Cipher Mint FE Booster Series 18 Sacred Stones
覚醒せし教導者 ベレト,Byleth Male B19-101HR Fire Emblem 0 Cipher Booster 19 FE Three Houses Heroes
神詞を賜りし聖者 セイロス,Seiros B19-102HR Fire Emblem 0 Cipher Booster 19 FE Three Houses Heroes
愛深き聖騎士 シグルド,Sigurd B19-103HR Fire Emblem 0 Cipher Booster 19 FE Holy War Heroes
見えざる国の歌姫 アクア,Azura B20-101HR  Fire Emblem 0 Cipher Mint If Fates FE Heroes If Fates
蒼き歌姫の息子 シグレ,Shigure B20-102HR Fire Emblem 0 Cipher Booster 20 Mint FE If Fates Heroes
クリミアの救世主 アイク,Ike B20-103HR  Fire Emblem 0 Cipher Mint Booster 20 FE Heroes Path Radiance
女神の声を聴く者 ベレス,
暗闇に挑む炎 ロイ,Roy Idunn B21-102HR Fire Emblem 0 Cipher FE Mint Booster Series 21 Heroes
経験豊富な女隊長 アンナ,Anna B21-103HR Fire Emblem 0 Cipher FE Mint Booster Series 21 Heroes
白夜王国の王子 カムイ(男),
暗夜王国の王女 カムイ(女),
アリティアの王子 マルス,Marth P01-003PR Fire Emblem 0 Cipher Mint Promotion 1 Mystery of FE
マルスを名乗る剣士 ルキナ,Lucina: P01-004PR Fire Emblem 0 Cipher Mint FE Promotion Card Awakening
正義を貫く王子 クロム,
忠義の古強者 ジェイガン,Jagen: P01-006PR Fire Emblem 0 Cipher Mint Promotion Card FE Mystery
癒やしの勇者 リフ,Wrys P01-007PR Fire Emblem 0 Cipher Mint FE Promotion 1 Mystery Of  Heroes
マケドニアの王女 ミネルバ,Minerva P01-008PR Fire Emblem 0 Cipher Mint Promotion 1 Mystery of FE
恋心を秘めた騎士 ティアモ,Cordelia P01-009PR Fire Emblem 0 Cipher Mint FE Promotion 1 Awakening
物陰の闇使い サーリャ,
追憶の神竜族 チキ,Tiki: P01-011PR Fire Emblem 0 Cipher Mint Promotion Card FE Awakening
亡国の王子 マルス,
雌伏の王子 マルス,
聖王の血を引く者 ルキナ,Lucina P01-014PR Fire Emblem 0 Cipher Mint Promotion 1 Awakening FE Heroes
謎多き戦術師 ルフレ(男),Robin Male P01-015PR Fire Emblem 0 Cipher Mint FE Promotion 1 Awakening
傭兵団の青年 アイク,
白夜王国の王女 カムイ(女),
竜姫のお目付役 バヌトゥ,Bantu P02-003PR Fire Emblem 0 Cipher Mint FE Promotion 2 Mystery of Heroes
気高き獣戦士 ベルベット,Panne P02-004PR Fire Emblem 0 Cipher Promotion Card FE Awakening
白夜の第一王女 ヒノカ,Hinoka P02-005PR Fire Emblem 0 Cipher Promotion Card FE If Fates
白夜の妹王女 サクラ,
暗夜王国の王女 カムイ(女),Corrin Female P02-007PR Fire Emblem 0 Cipher Mint FE Promotion 2 If Fates
水面の歌姫 アクア,Azura P02-008PR Fire Emblem 0 Cipher Mint FE Promotion 2 If Fates Heroes
暁を目指す王子 カムイ(男),
黄昏を進みし王女 カムイ(女),
猛き白夜の姫 ヒノカ,Hinoka P02-011PR Fire Emblem 0 Cipher Mint FE Promotion 2 If Fates Heroes
ノーマル系男子 蒼井 樹,
夢見る女子高生 織部 つばさ,
タナスの領主 オリヴァー,Oliver : P03-003PR Fire Emblem 0 Cipher FE Promotion Card Path of Radiance
四駿最強の将 漆黒の騎士,
傭兵団の青年 アイク,
暗夜の第一王女 カミラ,
暗夜の妹姫 エリーゼ,
ドジっ娘メイド フェリシア,
夢見る女子高生 織部 つばさ,
暗夜の第一王女 カミラ,
白夜の妹王女 サクラ,
暗夜の妹姫 エリーゼ,
亡国の王女 エリンシア,Elincia P03-013PR Fire Emblem 0 Cipher Mint FE Promotion 3 Radiant Dawn Heroes
孤影の軍師 セネリオ,
泉の歌姫 アクア,
水面の歌姫 アクア（フレーバー...,Azura  P03-016PR Fire Emblem 0 Cipher Promotion Card FE If Fates
清廉なる歌姫 アクア,
フェレ家の公子 ロイ,
銀の髪の乙女 ミカヤ,
妹想いの騎士 マチス,Matthis P04-003PR Fire Emblem 0 Cipher Mint FE Promotion 4 Mystery of Heroes
智の深淵に挑む者 ミリエル,
夢見る女子高生 織部 つばさ,Tsubasa Oribe P04-005PR Fire Emblem 0 Cipher Mint FE Promotion 4 Tokyo Mirage
疾き翼の白騎士 カチュア,Catria P04-006PR Fire Emblem 0 Cipher FE Heroes Promotion Card Mystery
ノーマル系男子 蒼井 樹,
迷いの刃 セレナ,
同盟軍の王子 マルス,
ファルシオンを継ぐ姫 ルキナ,
秘めし芸能の炎 蒼井 樹,Itsuki Aoi P04-011PR Fire Emblem 0 Cipher Mint FE Promotion 4 Tokyo Mirage
グランベルの聖騎士 シグルド,
暗夜最強の騎士 マークス,
フェレ家の官吏 マリナス,
神秘の胃袋 イレース,
不屈の魔道使い トパック,
オスティアの公女 リリーナ,Lilina : P05-006PR Fire Emblem 0 Cipher FE Promotion Card Binding
銀の髪の乙女 ミカヤ,
隠れ里の予言者 ソフィーヤ,
白夜王国の王女 カムイ(女),
暗夜王国の王子 カムイ(男),
がんばり屋のメイド フェリシア,
気配り上手なメイド フローラ,
フェレ軍のリーダー ロイ,Roy  P05-013PR Fire Emblem 0 Cipher Promotion Card FE Binding Blade
オスティアの姫 リリーナ,Lilina  P05-014PR Fire Emblem 0 Cipher Promotion Card FE Binding Blade
暁の団の少女 ミカヤ,
フェレ侯公子 エリウッド,
白夜一の剣豪 リョウマ,
固い！強い！おそい！ アーダン,
ウェディング・ベル シャーロッテ,
精霊の森の少女 ディアドラ,Deirdre P06-005PR Fire Emblem 0 Cipher Mint FE Promotion 6 Holy War Heroes
イザークの王女 アイラ,
闇魔法の天才 レオン,
癒しの氷妹 フェリシア,
グランベルの英雄 シグルド,Sigurd P06-009PR Fire Emblem 0 Cipher Mint FE Promotion 6 Holy Wars FE Heroes
無双の流星 アイラ,Ayra P06-010PR Fire Emblem 0 Cipher Mint FE Promotion 6 Holy Wars
若きノディオン王 エルトシャン,
聖痕を持つ王子 クロム,Chrom : P07-001PR Fire Emblem 0 Cipher FE Promotion Card Awakening
グランベルの皇子 セリス,
